SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,renewables,interconnector,demand_norm,renewables_norm,interconnector_norm,simulated_price,hour
08/02/2026,42,33086,35888,30205,1485,6606,0,22126,0,20,1258,1504,991,-108,-451,-531,-361,-36,996,-695,0,1485,1309,0.5091670672251597,0.06830419263113316,0.5451699463327371,69.07576243513614,20.5
08/02/2026,43,31603,34712,28852,1436,6606,0,22126,0,17,1386,1472,959,-173,-451,-531,-470,-404,906,-463,0,1436,845,0.45825036050264367,0.06533970597132313,0.5155251725019167,65.32204673758157,21.0
08/02/2026,44,30198,33374,27578,1386,6606,0,22126,0,19,1365,1468,955,-176,-451,-531,-474,-477,899,-448,0,1386,765,0.4100116734189384,0.06231471958376187,0.5104140046000512,61.57633555961932,21.5
08/02/2026,45,28786,32251,26335,1364,6606,0,22126,0,19,1412,1335,892,-288,-451,-531,-301,-808,851,-467,0,1364,232,0.36153265123944245,0.06098372557323492,0.4763608484538717,58.52435671644991,22.0
08/02/2026,46,27261,30827,24891,1341,6606,0,22126,0,56,1296,1316,886,-294,-452,-531,-295,-872,849,-466,0,1341,141,0.30917393394218223,0.059592231834956745,0.4705468949654996,54.90571406493299,22.5
08/02/2026,47,25568,29709,23238,1336,6606,0,22126,0,125,1401,1304,826,-699,-451,-463,-258,-1148,883,-330,-67,1336,-403,0.2510471743459452,0.059289733196200615,0.4357909532328137,51.75363088747338,23.0
08/02/2026,48,25006,29402,22724,1331,6606,0,22126,0,279,1440,1303,824,-717,-452,-360,-257,-1193,887,-321,-217,1331,-503,0.2317516995124631,0.05898723455744449,0.42940199335548174,50.70326469773719,23.5
09/02/2026,1,25496,29707,23178,1291,6606,0,22126,0,90,1211,1347,880,-600,-451,-277,-185,-1322,922,-320,-366,1291,-372,0.24857515621781226,0.056567245447395484,0.4377715307947866,51.702580537300115,0.0
09/02/2026,2,26303,30902,23987,1250,6606,0,22126,0,278,1757,1353,887,-595,-452,-332,-183,-1342,926,-321,-496,1250,-555,0.27628235940396895,0.054086756609595256,0.4260797342192691,53.869350147554826,0.5
09/02/2026,3,26010,30494,23708,1219,6606,0,22126,0,278,1656,1484,985,-485,-451,-354,-107,-1377,993,-318,-514,1219,-144,0.2662226189658724,0.05221126504930728,0.4523383593151035,52.78385119716569,1.0
09/02/2026,4,25446,29910,23207,1187,6606,0,22126,0,280,1504,1503,992,-481,-452,-340,-105,-1384,998,-308,-514,1187,-91,0.2468584769621644,0.05027527376126807,0.45572450805008946,51.57028805149024,1.5
09/02/2026,5,25156,29087,22988,1170,6606,0,22126,0,99,1522,1503,992,-377,-451,-445,55,-1445,997,12,-514,1170,327,0.23690173727940672,0.049246778389497245,0.4824303603373371,50.462921948503016,2.0
09/02/2026,6,24920,28936,22770,1152,6606,0,22126,0,279,1561,1503,992,-373,-452,-345,61,-1453,998,30,-514,1152,447,0.22879901119274876,0.04815778328997519,0.49009711219013546,49.8631598983013,2.5
09/02/2026,7,24193,27925,22124,1164,6606,0,22126,0,134,1241,1504,992,-248,-452,-225,-44,-1453,998,-62,-514,1164,496,0.20383849481562866,0.048883780022989896,0.4932277025300281,48.263130159522966,3.0
09/02/2026,8,24078,27950,22019,1175,6606,0,22126,0,277,1373,1503,992,-243,-451,-199,-47,-1452,998,-89,-514,1175,498,0.19989013252763854,0.049549277028253375,0.49335548172757476,47.99815972564367,3.5
09/02/2026,9,23889,28528,21882,1166,6606,0,22126,0,140,1622,1504,992,-394,-452,-78,-282,-1453,997,-726,-514,1166,-406,0.19340108494128957,0.04900477947849235,0.43559928443649376,48.80493190644527,4.0
09/02/2026,10,23741,28560,21659,1156,6606,0,22126,0,283,1626,1504,983,-418,-452,-19,-302,-1453,990,-778,-514,1156,-459,0.18831971434457187,0.048399782200980096,0.43221313570150777,48.61118763838736,4.5
09/02/2026,11,23730,29897,21636,1176,6606,0,22126,0,35,2197,1099,677,-1070,-409,-47,-985,-1453,721,-1072,-496,1176,-3035,0.18794204490832933,0.0496097767560046,0.26763352926143624,51.82486689315431,5.0
09/02/2026,12,24761,30738,22589,1196,6606,0,22126,0,22,2064,1040,651,-1093,-264,-66,-1021,-1453,699,-1093,-365,1196,-2965,0.22333997115978851,0.0508197713110291,0.2721058011755686,53.75268284490064,5.5
09/02/2026,13,27468,33235,25051,1245,6606,0,22126,0,136,2344,577,467,-1093,-121,0,-1021,-1453,487,-1093,-250,1245,-3500,0.31628098606056443,0.05378425797083913,0.23792486583184258,60.41348632212922,6.0
09/02/2026,14,30033,35902,27419,1293,6606,0,22126,0,81,2263,508,451,-1091,-184,0,-1018,-1453,466,-1093,-349,1293,-3763,0.4043466318753004,0.056688244902897936,0.2211219013544595,67.30276114277105,6.5
09/02/2026,15,33118,38163,30257,1391,6606,0,22126,0,17,2077,58,337,-688,-281,0,-538,-1453,181,-1093,-375,1391,-3852,0.5102657419487743,0.06261721822251799,0.21543572706363404,86.24675063766054,7.0
09/02/2026,16,34108,39336,31079,1488,6606,8,22126,0,12,1663,2,342,-671,-400,0,-517,-1453,180,-1093,-482,1496,-4092,0.5442559912106022,0.06896968963639663,0.20010222335803732,89.25292860001665,7.5
09/02/2026,17,35698,40994,32456,1525,6606,183,22126,0,11,1474,893,777,-705,-333,0,-587,-1453,753,-1093,-514,1708,-2262,0.5988463915402046,0.08179563191965636,0.3170201891132124,91.20007220320541,8.0
09/02/2026,18,36321,41717,33012,1561,6606,597,22126,0,11,1286,1026,811,-708,-427,0,-590,-1453,795,-1093,-514,2158,-2153,0.6202362150655771,0.10902050940770766,0.3239841553795042,90.73964007547818,8.5
09/02/2026,19,36864,42792,33491,1561,6606,1196,22126,0,10,1209,1448,980,-1078,-450,0,-730,-1453,986,-1093,-514,2757,-1904,0.638879351781913,0.1452598463306915,0.33989266547406083,89.01913834158908,9.0
09/02/2026,20,36758,42755,33411,1561,6606,1819,22126,0,9,1116,1508,992,-1094,-450,-49,-735,-1453,998,-1093,-514,3380,-1890,0.6352399917599396,0.18295117671970476,0.3407871198568873,85.37923230429868,9.5
09/02/2026,21,36300,42698,32983,1579,6606,2138,22126,0,9,1064,1508,992,-1094,-450,-192,-993,-1453,998,-1093,-514,3717,-2291,0.6195152097782051,0.20333958497186763,0.3151673907487861,82.76920206797317,10.0
09/02/2026,22,35999,42413,32664,1596,6606,2690,22126,0,9,1061,1508,992,-1094,-421,-227,-1003,-1453,999,-1093,-514,4286,-2306,0.6091808006592049,0.23776393006231472,0.3142090467671863,69.22716269499425,10.5
09/02/2026,23,35794,42272,32466,1578,6606,2926,22126,0,9,1223,1508,992,-1016,-450,-371,-972,-1453,999,-1093,-514,4504,-2370,0.6021424157110485,0.2509528707120818,0.3101201124456938,67.75475404916048,11.0
09/02/2026,24,35161,41772,31797,1560,6606,2841,22126,0,9,1163,1508,992,-1014,-450,-507,-971,-1453,999,-1093,-514,4401,-2503,0.5804092563345464,0.2447213987537056,0.3016227958088423,66.60345263822674,11.5
09/02/2026,25,35061,41698,31679,1572,6606,3113,22126,0,9,1062,1508,992,-1000,-450,-531,-987,-1453,999,-1093,-514,4685,-2529,0.5769758978232506,0.2619033214350535,0.299961666240736,65.17894664857748,12.0
09/02/2026,26,34927,41563,31530,1584,6606,2905,22126,0,9,1153,1508,992,-999,-450,-531,-987,-1453,998,-1093,-514,4489,-2529,0.5723751974181144,0.2500453747958134,0.299961666240736,65.6282042011389,12.5
09/02/2026,27,35191,41851,31780,1588,6606,2726,22126,0,9,1194,1508,992,-1024,-450,-531,-986,-1453,998,-1093,-514,4314,-2553,0.5814392638879352,0.23945792243934902,0.2984283158701763,67.12234083887186,13.0
09/02/2026,28,35379,42038,31934,1591,6606,2301,22126,0,11,1107,1508,992,-1025,-450,-531,-982,-1453,999,-1093,-514,3892,-2549,0.5878939778891712,0.21392703732833201,0.2986838742652696,69.51534686835755,13.5
09/02/2026,29,35585,41840,32257,1592,6606,2258,22126,0,13,1161,1507,992,-1091,-450,-531,-510,-1453,998,-1093,-514,3850,-2145,0.5949666964224404,0.21138604876278055,0.32449527216969076,69.79522774616063,14.0
09/02/2026,30,35410,41646,32133,1592,6606,1592,22126,0,13,1173,1507,992,-1093,-450,-531,-489,-1453,998,-1093,-514,3184,-2126,0.5889583190276728,0.17109323008046465,0.3257091745463839,72.38802632141679,14.5
09/02/2026,31,35368,41816,32142,1596,6606,949,22126,0,15,1274,1507,992,-1079,-450,-531,-713,-1453,998,-1093,-514,2545,-2336,0.5875163084529287,0.1324339040474318,0.3122923588039867,75.70778772858375,15.0
09/02/2026,32,36059,42513,32853,1599,6606,598,22126,0,12,1498,1507,992,-1078,-450,-531,-723,-1453,999,-1093,-514,2197,-2344,0.6112408157659823,0.11137999879000544,0.31178124201380014,79.86425800753658,15.5
09/02/2026,33,37205,43962,33943,1635,6606,272,22126,0,17,1335,1508,992,-1089,-450,-531,-1010,-1453,998,-1093,-514,1907,-2642,0.6505871043054315,0.09383507774215016,0.29274214157935086,95.95195815330499,16.0
09/02/2026,34,38528,45292,35247,1671,6606,49,22126,0,11,1566,1508,992,-1091,-450,-531,-1021,-1453,998,-1093,-514,1720,-2655,0.6960104374098743,0.08252162865267107,0.2919115767952977,102.10864820912882,16.5
09/02/2026,35,39693,46448,36150,1734,6606,0,22126,0,11,1500,1507,992,-1090,-450,-531,-1013,-1453,998,-1093,-514,1734,-2647,0.7360090640664698,0.08336862484118822,0.2924226935854843,106.64722252044356,17.0
09/02/2026,36,40747,47501,37030,1796,6606,0,22126,0,11,1591,1508,992,-1089,-450,-531,-1013,-1453,998,-1093,-514,1796,-2645,0.772196662775527,0.08711960796176417,0.2925504727830309,110.5831030784455,17.5
09/02/2026,37,40494,47266,36829,1850,6606,0,22126,0,18,1621,1507,992,-1092,-450,-531,-1021,-1453,982,-1093,-514,1850,-2673,0.7635102657419488,0.09038659326033033,0.29076156401737796,109.19931025882894,18.0
09/02/2026,38,39749,46519,36246,1904,6606,0,22126,0,16,1770,1508,992,-1091,-450,-531,-1022,-1453,981,-1093,-514,1904,-2673,0.7379317448327954,0.09365357855889649,0.29076156401737796,105.79809248843283,18.5
09/02/2026,39,38831,45554,35505,1966,6606,0,22126,0,15,1817,1507,992,-1089,-450,-531,-978,-1453,997,-1093,-514,1966,-2612,0.7064135136991004,0.09740456167947244,0.29465882954255046,101.69474132513156,19.0
09/02/2026,40,37331,44053,34180,2028,6606,0,22126,0,14,1915,1508,992,-1090,-450,-531,-977,-1453,998,-1093,-514,2028,-2610,0.6549131360296642,0.1011555448000484,0.2947866087400971,95.66497511304874,19.5
09/02/2026,41,36086,42852,33093,2035,6606,0,22126,0,13,2132,1508,992,-1092,-450,-531,-1020,-1453,998,-1093,-514,2035,-2655,0.6121678225640321,0.10157904289430697,0.2919115767952977,91.24316419530328,20.0
09/02/2026,42,34910,41676,32043,2042,6606,0,22126,0,11,2183,1508,992,-1092,-450,-531,-1022,-1453,998,-1093,-514,2042,-2657,0.5717915264711941,0.10200254098856555,0.2917837975977511,77.21801033008362,20.5
09/02/2026,43,33559,40217,30721,1947,6606,0,22126,0,12,2216,1507,992,-1026,-450,-531,-992,-1453,998,-1080,-514,1947,-2549,0.5254068529835886,0.09625506685219916,0.2986838742652696,73.20521996085787,21.0
09/02/2026,44,31538,38190,28903,1851,6606,0,22126,0,12,2538,1507,992,-1024,-450,-531,-991,-1453,998,-1077,-514,1851,-2543,0.45601867747030145,0.09044709298808155,0.2990672118579095,67.56454507486187,21.5
09/02/2026,45,29965,36386,27502,1840,6606,0,22126,0,12,2696,1507,992,-983,-450,-531,-863,-1453,998,-1015,-514,1840,-2312,0.4020119480876193,0.08978159598281808,0.3138257091745464,62.959783427058596,22.0
09/02/2026,46,28269,34613,25961,1829,6606,0,22126,0,12,2888,1507,992,-981,-450,-480,-842,-1453,998,-1012,-514,1829,-2235,0.3437821877360434,0.0891160989775546,0.318745208280092,58.59418938032606,22.5
09/02/2026,47,27023,32418,24826,1752,6606,0,22126,0,12,2974,1506,992,-942,-382,-379,-71,-1453,997,-1085,-471,1752,-1288,0.30100254068529836,0.08445761994071027,0.37924865831842575,54.73490202483891,23.0
09/02/2026,48,26013,31205,23930,1675,6606,0,22126,0,12,3022,1506,992,-940,-330,-246,-24,-1439,997,-1090,-511,1675,-1085,0.26632561972121127,0.07979914090386593,0.39221824686940965,52.50221326234414,23.5
10/02/2026,1,26280,31334,24179,1661,6606,0,22126,0,12,2997,1505,991,-932,-351,-292,318,-1263,997,-1090,-514,1661,-631,0.2754926869463709,0.07895214471534878,0.4212241247124968,52.54435172657229,0.0
10/02/2026,2,27046,31980,25024,1646,6606,0,22126,0,12,3330,1505,991,-932,-351,-195,331,-1240,997,-1090,-514,1646,-498,0.3017922131428964,0.07804464879908041,0.4297214413493483,54.13969858774389,0.5
10/02/2026,3,27271,32553,25285,1622,6606,0,22126,0,271,3397,1504,991,-966,-351,-251,500,-1239,997,-1090,-514,1622,-419,0.30951726979331184,0.076592655333051,0.43476871965244057,54.642769299979804,1.0
10/02/2026,4,26737,32128,24806,1598,6606,0,22126,0,443,3309,1505,991,-968,-351,-186,506,-1239,997,-1090,-514,1598,-349,0.2911831353429925,0.0751406618670216,0.439240991566573,53.40874674711452,1.5
10/02/2026,5,26282,31827,24448,1582,6606,0,22126,0,613,3441,1505,991,-834,-351,-304,523,-1239,997,-1090,-514,1582,-316,0.2755613541165969,0.07417266622300199,0.4413493483260925,52.403731428142194,2.0
10/02/2026,6,25918,31404,24061,1566,6606,0,22126,0,611,3441,1504,991,-829,-351,-252,523,-1239,996,-1090,-514,1566,-261,0.2630639291354803,0.07320467057898239,0.4448632762586251,51.59194380645463,2.5
10/02/2026,7,25287,30864,23496,1572,6606,0,22126,0,611,3397,1505,991,-901,-413,-209,253,-1239,997,-1090,-514,1572,-620,0.24139943692920415,0.07356766894548974,0.4219269102990033,50.700459343495766,3.0
10/02/2026,8,24597,30287,22864,1578,6606,0,22126,0,694,3516,1506,991,-904,-450,-184,230,-1254,996,-1090,-514,1578,-673,0.21770926320126346,0.0739306673119971,0.41854076156401737,49.35997235556361,3.5
10/02/2026,9,24077,30582,22388,1627,6606,0,22126,0,662,3567,1508,991,-1063,-450,-221,-474,-1431,997,-1090,-514,1627,-1747,0.1998557989425256,0.07689515397180713,0.349923332481472,49.59606990161427,4.0
10/02/2026,10,23817,30264,22157,1676,6606,0,22126,0,647,3541,1507,991,-1068,-432,-139,-516,-1453,997,-1090,-502,1676,-1705,0.19092906681315663,0.07985964063161716,0.35260669562995145,48.929424586916504,4.5
10/02/2026,11,24325,30895,22631,1709,6606,0,22126,0,627,3605,1508,991,-1075,-303,-16,-1000,-1453,998,-1090,-406,1709,-1846,0.20837052805053904,0.08185613164740758,0.34359826220291334,49.96752547837599,5.0
10/02/2026,12,25272,31889,23504,1742,6606,0,22126,0,687,3844,1508,991,-1075,-201,0,-1021,-1453,995,-1093,-487,1742,-1836,0.2408844331525098,0.08385262266319801,0.34423715819064654,51.71459485272459,5.5
10/02/2026,13,27688,34091,25840,1775,6606,0,22126,0,491,4049,1298,964,-1093,-220,0,-1021,-1453,900,-1094,-431,1775,-2150,0.3238343747854151,0.08584911367898844,0.3241758241758242,57.29260416776411,6.0
10/02/2026,14,30346,36467,28346,1807,6606,0,22126,0,17,4169,1267,948,-1093,-349,0,-1022,-1453,895,-1094,-493,1807,-2394,0.4150930440156561,0.08778510496702766,0.3085867620751342,64.22626258796838,6.5
10/02/2026,15,32764,38742,30563,1808,6606,0,22126,0,11,4164,814,462,-1090,-305,0,-1021,-1453,931,-1093,-405,1808,-3160,0.49811165281878733,0.08784560469477887,0.25964732941477126,82.19524519821016,7.0
10/02/2026,16,34188,40367,31848,1808,6606,2,22126,0,12,4015,749,439,-1089,-419,0,-1022,-1453,929,-1094,-490,1810,-3450,0.5470026780196389,0.08796660415028132,0.24111934577050856,87.06156910767059,7.5
10/02/2026,17,35306,41564,32686,1809,6606,87,22126,0,14,4022,791,796,-1088,-450,-25,-1021,-1453,792,-1093,-514,1896,-3265,0.5853876261759253,0.09316958073688668,0.2529389215435727,90.0983554494086,8.0
10/02/2026,18,35990,42274,33315,1809,6606,344,22126,0,9,4058,798,825,-1088,-450,-55,-1021,-1453,789,-1094,-514,2153,-3263,0.6088717983931882,0.10871801076895155,0.25306670074111937,91.04122627432879,8.5
10/02/2026,19,36744,42865,33980,1781,6606,698,22126,0,15,3968,1418,981,-1087,-450,-144,-765,-1453,985,-1093,-514,2479,-2122,0.6347593215683581,0.12844092201585092,0.32596473294147715,90.39934984695401,9.0
10/02/2026,20,36876,42993,34126,1753,6606,1049,22126,0,13,3974,1508,991,-1087,-450,-152,-755,-1453,998,-1093,-514,2802,-2007,0.6392913548032686,0.14798233407949665,0.3333120368004089,88.94901666441078,9.5
10/02/2026,21,36895,42668,34140,1767,6606,1299,22126,0,10,3988,1508,991,-968,-451,-124,-559,-1453,999,-1094,-514,3066,-1665,0.6399436929204148,0.16395426220582007,0.35516227958088425,87.16983054814455,10.0
10/02/2026,22,36714,42448,33986,1780,6606,1334,22126,0,9,4033,1508,991,-956,-451,-106,-552,-1453,998,-1093,-514,3114,-1628,0.6337293140149695,0.1668582491378789,0.35752619473549707,76.27101666492058,10.5
10/02/2026,23,36627,41859,33875,1835,6606,1575,22126,0,11,3801,1507,991,-351,-451,-255,-504,-1453,999,-1093,-514,3410,-1124,0.6307422921101421,0.1847661685522415,0.3897265525172502,73.82585774451735,11.0
10/02/2026,24,36712,41974,33956,1889,6606,1685,22126,0,12,3898,1507,991,-318,-451,-325,-501,-1453,999,-1088,-514,3574,-1153,0.6336606468447435,0.19468812390344242,0.38787375415282394,73.31011962747705,11.5
10/02/2026,25,37205,42040,34448,1934,6606,1651,22126,0,11,3969,1507,992,-319,-451,-390,-213,-1453,999,-884,-514,3585,-726,0.6505871043054315,0.19535362090870592,0.41515461282903143,74.29403475270648,12.0
10/02/2026,26,37056,41992,34304,1979,6606,1607,22126,0,9,3899,1505,992,-319,-451,-513,-202,-1453,998,-875,-514,3586,-832,0.6454714001236009,0.19541412063645713,0.40838231535905956,73.94187936783128,12.5
10/02/2026,27,37170,42399,34418,2023,6606,1380,22126,0,12,3881,1506,991,-390,-451,-531,-202,-1453,998,-1076,-514,3403,-1122,0.6493854288264781,0.18434267045798294,0.38985433171479683,75.62393643168241,13.0
10/02/2026,28,37204,42452,34339,2067,6606,1076,22126,0,13,3828,1506,990,-393,-451,-531,-204,-1453,998,-1089,-514,3143,-1141,0.6505527707203186,0.1686127412426644,0.3886404293381038,77.12689152554607,13.5
10/02/2026,29,36697,42583,33887,2054,6606,896,22126,0,9,3871,1360,927,-652,-451,-531,-587,-1453,981,-1089,-514,2950,-2009,0.6331456430680492,0.15693629378667795,0.33318425760286224,77.56057241764361,14.0
10/02/2026,30,36792,42710,34026,2040,6606,622,22126,0,12,3947,1339,925,-665,-451,-531,-603,-1453,980,-1089,-514,2662,-2062,0.6364073336537801,0.13951237219432513,0.3297981088678763,79.48923616639152,14.5
10/02/2026,31,36870,43297,34123,2065,6606,535,22126,0,11,4113,1486,987,-1066,-451,-531,-701,-1453,997,-1089,-514,2600,-2335,0.6390853532925909,0.13576138907374916,0.31235624840276005,80.44354826885414,15.0
10/02/2026,32,37507,44005,34796,2089,6606,321,22126,0,8,4373,1507,991,-1083,-451,-531,-705,-1453,998,-1089,-514,2410,-2330,0.6609558470095447,0.1242664408010164,0.3126756963966266,83.73885785260651,15.5
10/02/2026,33,38191,44577,35342,2119,6606,149,22126,0,15,4367,1507,991,-1069,-451,-531,-655,-1453,998,-1089,-514,2268,-2266,0.6844400192268076,0.11567547946034243,0.3167646307181191,96.98162987264519,16.0
10/02/2026,34,39240,45606,36309,2149,6606,22,22126,0,12,4662,1507,990,-1064,-451,-531,-654,-1453,998,-1087,-514,2171,-2259,0.7204559500103,0.1098070058684736,0.3172118579095323,101.5533186450588,16.5
10/02/2026,35,40489,46168,37475,2163,6606,0,22126,0,11,4683,1502,927,-563,-451,-531,-556,-1453,983,-1000,-514,2163,-1656,0.763338597816384,0.10932300804646379,0.3557372859698441,105.80329145159037,17.0
10/02/2026,36,41313,46947,38289,2176,6606,0,22126,0,2,4703,1502,925,-538,-451,-531,-551,-1453,982,-994,-514,2176,-1623,0.791629471949461,0.11010950450722971,0.35784564272936364,109.07314884952186,17.5
10/02/2026,37,41036,46110,38043,2185,6606,0,22126,0,9,4576,1505,988,-356,-451,-531,-182,-1453,997,-978,-514,2185,-975,0.7821190688731717,0.11065400205699075,0.3992461027344748,107.03214079579516,18.0
10/02/2026,38,40367,45414,37456,2193,6606,0,22126,0,12,4518,1505,992,-350,-451,-531,-166,-1446,998,-977,-514,2193,-940,0.7591499004326032,0.11113799987900054,0.40148223869154104,104.19737664264883,18.5
10/02/2026,39,39730,44753,36904,2226,6606,0,22126,0,14,4358,1505,992,-542,-451,-531,207,-1364,998,-1007,-514,2226,-707,0.7372794067156493,0.11313449089479097,0.4163685152057245,101.14318379436932,19.0
10/02/2026,40,38643,43670,35900,2258,6606,0,22126,0,12,4422,1505,992,-549,-451,-531,221,-1360,998,-1010,-514,2258,-699,0.6999587996978645,0.11507048218283018,0.41687963199591105,96.73430552044549,19.5
10/02/2026,41,37236,42406,34669,2242,6606,0,22126,0,12,4404,1505,992,-587,-451,-531,349,-1443,998,-1032,-514,2242,-714,0.6516514454439333,0.11410248653881057,0.4159212880143113,91.66209045450567,20.0
10/02/2026,42,36029,41195,33515,2226,6606,0,22126,0,12,4508,1504,992,-588,-451,-531,353,-1434,997,-1036,-514,2226,-708,0.6102108082125935,0.11313449089479097,0.4163046256069512,77.51339700381472,20.5
10/02/2026,43,34361,39427,32021,2198,6606,0,22126,0,10,4231,1505,992,-678,-451,-531,321,-1196,997,-1086,-514,2198,-641,0.5529423882441804,0.11144049851775667,0.4205852287247636,72.05821111765944,21.0
10/02/2026,44,32474,37535,30312,2169,6606,0,22126,0,10,4068,1505,991,-682,-451,-531,319,-1185,997,-1088,-514,2169,-639,0.48815491313602966,0.10968600641297115,0.42071300792231026,66.41567897597467,21.5
10/02/2026,45,30595,35795,28563,2158,6606,0,22126,0,10,4057,1506,992,-680,-451,-525,355,-1423,997,-998,-513,2158,-740,0.42364210670878255,0.10902050940770766,0.41426015844620495,61.32907078649275,22.0
10/02/2026,46,28856,33968,26988,2146,6606,0,22126,0,10,4000,1506,992,-676,-452,-413,363,-1453,998,-994,-514,2146,-643,0.36393600219734945,0.10829451267469296,0.420457449527217,56.8206099870306,22.5
10/02/2026,47,27582,32086,25674,2123,6606,0,22126,0,9,3998,1504,992,-200,-383,-274,920,-1453,997,-1086,-499,2123,518,0.3201950147634416,0.10690301893641478,0.49463327370304117,52.43765307741699,23.0
10/02/2026,48,26794,31098,24927,2099,6606,0,22126,0,9,4073,1504,992,-177,-300,-297,947,-1439,997,-1082,-400,2099,745,0.2931401496944311,0.10545102547038539,0.5091362126245847,50.49298341229334,23.5
11/02/2026,1,26958,30976,25113,2122,6606,0,22126,0,9,3936,1504,991,-106,-423,-409,812,-1263,997,-721,-487,2122,895,0.29877085765295613,0.10684251920866356,0.5187196524405827,50.581354906925895,0.0
11/02/2026,2,27445,31358,25654,2144,6606,0,22126,0,8,3913,1504,991,-104,-447,-305,807,-1241,997,-694,-514,2144,994,0.3154913136029664,0.10817351321919051,0.5250447227191414,51.45239291451815,0.5
11/02/2026,3,26892,30854,25177,2144,6606,0,22126,0,9,3870,1505,991,-143,-450,-378,608,-1241,997,-627,-514,2144,748,0.29650484103550095,0.10817351321919051,0.5093278814209047,50.55655195864951,1.0
11/02/2026,4,26452,30533,24788,2143,6606,0,22126,0,9,3891,1505,992,-145,-450,-491,601,-1241,997,-631,-514,2143,623,0.2813980635857996,0.10811301349143929,0.5013416815742398,49.7873610223763,1.5
11/02/2026,5,25660,30248,24031,2157,6606,0,22126,0,9,3938,1505,992,-297,-450,-531,512,-1241,997,-946,-514,2157,27,0.2542058641763373,0.10896000967995643,0.4632634807053412,48.899946157451005,2.0
11/02/2026,6,25279,29897,23667,2170,6606,0,22126,0,9,4019,1505,992,-303,-450,-531,510,-1241,997,-970,-514,2170,-5,0.24112476824830048,0.10974650614072237,0.46121901354459494,48.1638301400829,2.5
11/02/2026,7,24746,29605,23179,2178,6606,0,22126,0,9,4103,1505,992,-476,-450,-531,780,-1240,997,-1039,-514,2178,24,0.22282496738309415,0.11023050396273217,0.4630718119090212,47.10529812983653,3.0
11/02/2026,8,24288,29128,22700,2185,6606,0,22126,0,9,4163,1505,992,-484,-450,-484,786,-1255,997,-1044,-514,2185,49,0.2071001854013596,0.11065400205699075,0.4646690518783542,46.22911829367931,3.5
11/02/2026,9,23729,28932,22177,2215,6606,0,22126,0,9,4231,1506,992,-825,-430,-336,310,-1431,997,-1058,-514,2215,-789,0.18790771132321638,0.1124689938895275,0.4111295681063123,46.261107279398985,4.0
11/02/2026,10,23640,28758,22025,2245,6606,0,22126,0,9,4206,1506,992,-839,-433,-224,267,-1453,997,-1061,-499,2245,-747,0.18485202224816316,0.11428398572206425,0.41381293125479174,45.988093559917694,4.5
11/02/2026,11,24174,29752,22622,2252,6606,0,22126,0,9,4586,1508,992,-1081,-303,-74,-577,-1453,998,-1089,-392,2252,-1471,0.20318615669848245,0.11470748381632283,0.36755686174290825,47.80479305189074,5.0
11/02/2026,12,24776,30265,23146,2258,6606,0,22126,0,9,4566,1508,992,-1091,-160,-24,-631,-1453,997,-1092,-429,2258,-1383,0.22385497493648288,0.11507048218283018,0.37317914643496036,48.748545555095376,5.5
11/02/2026,13,27200,32662,25337,2302,6606,0,22126,0,9,4682,1508,992,-1090,-39,0,-857,-1453,997,-1092,-322,2302,-1356,0.30707958525029183,0.11773247020388408,0.37490416560184003,53.40426579044221,6.0
11/02/2026,14,29902,35547,27811,2345,6606,0,22126,0,9,4707,1508,992,-1090,-145,0,-866,-1453,998,-1092,-390,2345,-1538,0.399848932225503,0.12033395849718677,0.3632762586250958,59.80613059390308,6.5
11/02/2026,15,32408,38322,30177,2443,6606,0,22126,0,9,4522,1508,992,-1071,-296,0,-1016,-1453,998,-1092,-377,2443,-1807,0.4858888965185745,0.1262629318168068,0.34608995655507285,76.48571884439795,7.0
11/02/2026,16,33274,39438,30883,2541,6606,3,22126,0,9,4306,1508,992,-1070,-430,0,-1022,-1453,998,-1092,-488,2544,-2057,0.5156217812263957,0.13237340431968056,0.33011755686174293,78.86407708632844,7.5
11/02/2026,17,34717,40832,32204,2583,6606,123,22126,0,10,4549,1508,992,-1040,-451,-40,-915,-1453,998,-1092,-514,2706,-2007,0.5651651445443934,0.14217436021537902,0.3333120368004089,82.41040645694267,8.0
11/02/2026,18,34987,41170,32402,2625,6606,390,22126,0,6,4341,1507,992,-1038,-451,-139,-890,-1453,998,-1092,-514,3015,-2080,0.5744352125248918,0.1608687760905076,0.32864809608995654,81.84061513718345,8.5
11/02/2026,19,35400,40874,32703,2675,6606,732,22126,0,8,4094,1506,992,-1070,-450,-253,-34,-1453,998,-1092,-514,3407,-1370,0.5886149831765433,0.18458466936898785,0.37400971121901355,80.32129469013773,9.0
