SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,SOURCE_FILE,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,TIMESTAMP,YEAR,MONTH,DAY,HOUR,MINUTE,DAY_OF_WEEK,DAY_NAME,IS_WEEKEND,GRID_STRESS_SCORE,RENEWABLE_RATIO,DAY_OF_YEAR,HOUR_SIN,HOUR_COS,MONTH_SIN,MONTH_COS,ND_LAG_1,ND_LAG_48,ND_LAG_336,ND_ROLLING_6H,ND_ROLLING_24H,ND_ROLLING_7D,IS_PEAK_DEMAND,TOTAL_RENEWABLE_GENERATION,TOTAL_RENEWABLE_CAPACITY,RENEWABLE_UTILIZATION,TOTAL_INTERCONNECTOR_FLOW,ABS_INTERCONNECTOR_FLOW,INTERCONNECTOR_DEPENDENCY,STORAGE_RATIO,SCOTLAND_TRANSFER_RATIO,IS_PEAK_PRICING_PERIOD,IS_OFF_PEAK,CARBON_INTENSITY_SCORE,DEMAND_PRESSURE,PEAK_LOAD_INDICATOR,GRID_STATE,PEAK_RISK,CARBON_INTENSITY,NATIONAL_PRICE,MARKET_VOLATILITY_INDEX,TIME_OF_USE_SIGNAL,MARKET_CONGESTION_INDEX,CARBON_PRICE_SIGNAL,PRICE_CATEGORY
2026-04-17,37,26980,31610,25438,3415,6606,2212,22126,0,4,1509,992,-1074,13,0,-1018,demanddata_2026.csv,-560.0,997.0,-1445.0,-29.0,3700.0,2026-04-17 18:00:00,2026,4,17,18,0,4,Friday,0,0.5677455384024483,0.1958375387185466,107,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998,26204.0,30280.0,27870.0,24468.25,24910.375,24242.16369047619,0,5627,28732,0.1958375387185466,-615.0,7637.0,0.2830510359141618,0.0,0.1371335384159223,1,0,0.589296707984777,0.3062516201503499,1,MODERATE,0.6974218768817138,0.589296707984777,91.17,0.2307469831185533,1.3,1.009995665835952,1.131250426479124,High
2026-04-17,38,27245,31996,25683,3204,6606,1431,22126,0,5,1509,992,-1075,-68,0,-1022,demanddata_2026.csv,-483.0,998.0,-1446.0,-152.0,3479.0,2026-04-17 18:30:00,2026,4,17,18,30,4,Friday,0,0.5799216664599627,0.1613127762503045,107,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998,26980.0,30645.0,28323.0,24690.166666666668,24839.541666666668,24238.95535714286,0,4635,28732,0.1613127762503045,-747.0,7745.0,0.2842619100051384,0.0,0.1276884680320047,1,0,0.610102878202074,0.3119761513868487,1,MODERATE,0.7059451665219738,0.610102878202074,87.23,0.1924055196990022,1.3,1.012141077039766,1.1359418857376302,High
2026-04-17,39,27558,32226,25960,3054,6606,672,22126,0,5,1282,992,-1074,-219,0,-1021,demanddata_2026.csv,-103.0,998.0,-1447.0,-299.0,3280.0,2026-04-17 19:00:00,2026,4,17,19,0,4,Friday,0,0.6054205225576226,0.1296766783837399,107,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,27245.0,31570.0,28899.0,24964.416666666668,24755.95833333333,24234.964285714286,0,3726,28732,0.1296766783837399,-891.0,7435.0,0.2697848252839362,0.0,0.1190173808919046,1,0,0.6262543375625342,0.318737578847317,1,HIGH,0.7237943657903358,0.6262543375625342,92.85,0.0506998896423139,1.3,1.014481525625745,1.139583782000308,High
2026-04-17,40,27955,32723,26143,2903,6606,141,22126,0,3,1269,987,-1074,-300,0,-1016,demanddata_2026.csv,-53.0,992.0,-1441.0,-381.0,3354.0,2026-04-17 19:30:00,2026,4,17,19,30,4,Friday,0,0.6218750542260891,0.1059409041868235,107,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,27558.0,31474.0,29145.0,25264.75,24682.64583333333,24231.42261904762,0,3044,28732,0.1059409041868235,-1017.0,7513.0,0.2687437401631135,0.0,0.1199742452425239,1,0,0.6412192106189882,0.3273135746997321,1,HIGH,0.7353125379582623,0.6412192106189882,89.01,0.0145729586357393,1.3,1.0165294181384763,1.142958121992716,High
2026-04-17,41,28228,32153,26292,2831,6606,0,22126,0,4,1435,807,-917,-431,0,-453,demanddata_2026.csv,-10.0,802.0,-1172.0,-438.0,3165.0,2026-04-17 20:00:00,2026,4,17,20,0,4,Friday,0,0.4085140599539473,0.0985278251487836,107,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,27955.0,31046.0,28960.0,25634.33333333333,24623.9375,24229.24404761905,0,2831,28732,0.0985278251487836,-377.0,6465.0,0.2290198023309362,0.0,0.1121187431364908,1,0,0.6389595298364861,0.3332109219735591,0,MODERATE,0.2859598419677631,0.6389595298364861,88.25,0.3767175894482119,1.3,1.0061274244230145,1.1424486000471767,High
2026-04-17,42,28227,32158,26175,2758,6606,0,22126,0,4,1448,799,-902,-452,0,-426,demanddata_2026.csv,-5.0,792.0,-1129.0,-513.0,3129.0,2026-04-17 20:30:00,2026,4,17,20,30,4,Friday,0,0.409702181810843,0.0959871924268263,107,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,28228.0,30389.0,28581.0,26010.0,24578.89583333333,24228.19047619048,0,2758,28732,0.0959871924268263,-388.0,6466.0,0.2290633413631854,0.0,0.1108473855746067,1,0,0.6402544271530558,0.3331893199688931,0,MODERATE,0.2867915272675901,0.6402544271530558,99.8,0.1481072537939357,1.3,1.006306208689999,1.142740578721829,High
2026-04-17,43,28571,31002,26568,2714,6606,0,22126,0,5,1494,943,-259,-452,0,-448,demanddata_2026.csv,-5.0,843.0,-248.0,-514.0,3123.0,2026-04-17 21:00:00,2026,4,17,21,0,4,Friday,0,0.4083997842671108,0.0944558521560575,107,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,28227.0,29601.0,28026.0,26460.916666666668,24557.4375,24229.8125,0,2714,28732,0.0944558521560575,1354.0,5206.0,0.1822063558728825,0.0,0.1093028139437211,0,0,0.633987494508943,0.3406204095740084,0,MODERATE,0.2858798489869775,0.633987494508943,76.77,0.078261371015352,1.0,1.022006717954275,1.141327485448603,Moderate
2026-04-17,44,27355,29728,25476,2670,6606,0,22126,0,5,1494,949,-233,-451,0,-449,demanddata_2026.csv,-27.0,846.0,-195.0,-513.0,3208.0,2026-04-17 21:30:00,2026,4,17,21,30,4,Friday,0,0.399277716820537,0.0929245118852886,107,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,28571.0,28522.0,26372.0,26784.666666666668,24533.125,24232.73809523809,0,2670,28732,0.0929245118852886,1421.0,5157.0,0.1885144026904518,0.0,0.1172686065214212,0,0,0.6277691530607677,0.3143523719001123,0,MODERATE,0.2794944017743758,0.6277691530607677,72.8,0.0337132403003172,1.0,1.023095676671362,1.1399253487144076,Low
2026-04-17,45,25934,29750,24028,2613,6606,0,22126,0,5,1318,788,-898,-451,0,-656,demanddata_2026.csv,-313.0,812.0,-480.0,-513.0,3242.0,2026-04-17 22:00:00,2026,4,17,22,0,4,Friday,0,0.3591550060156493,0.0909407301708836,107,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,27355.0,27149.0,24941.0,26985.166666666668,24507.8125,24235.69345238096,0,2613,28732,0.0909407301708836,-393.0,6229.0,0.2401773664931559,0.0,0.1250048197416618,0,0,0.6293131140636004,0.2836559232696794,0,MODERATE,0.2514085042109545,0.6293131140636004,72.38,0.082250599252622,1.0,1.006387474265901,1.1402734872745492,Low
2026-04-17,46,24851,28821,22986,2555,6606,0,22126,0,6,1305,781,-937,-451,0,-664,demanddata_2026.csv,-378.0,814.0,-520.0,-514.0,3216.0,2026-04-17 22:30:00,2026,4,17,22,30,4,Friday,0,0.353872907102044,0.0889221452685066,107,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,25934.0,25824.0,23963.0,27024.416666666668,24487.541666666668,24238.33630952381,0,2555,28732,0.0889221452685066,-564.0,6364.0,0.2560759697408659,0.0,0.1294060840173829,0,0,0.6259666269938723,0.2602609522163657,0,MODERATE,0.2477110349714308,0.6259666269938723,68.71,0.1951950499195712,1.0,1.009166756961751,1.1395189078597516,Low
2026-04-17,47,23412,28601,21695,2493,6606,0,22126,0,4,1451,930,-854,-406,0,-917,demanddata_2026.csv,-758.0,934.0,-1236.0,-514.0,3419.0,2026-04-17 23:00:00,2026,4,17,23,0,4,Friday,0,0.3407220067387503,0.0867643476142414,107,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,24851.0,24076.0,22301.0,26876.666666666668,24473.70833333333,24241.64285714286,0,2493,28732,0.0867643476142414,-1370.0,8000.0,0.3416905138171101,0.0,0.1460299833425874,0,0,0.6339491332127035,0.2291756675019441,0,MODERATE,0.2385054047171252,0.6339491332127035,70.39,0.276735680908045,1.0,1.022266767797161,1.141318835588656,Low
2026-04-17,48,22523,27788,21027,2431,6606,0,22126,0,47,1462,942,-851,-351,0,-923,demanddata_2026.csv,-801.0,943.0,-1278.0,-514.0,3156.0,2026-04-17 23:30:00,2026,4,17,23,30,4,Friday,0,0.3270610600384938,0.0846065499599763,107,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,23412.0,23033.0,21225.0,26569.916666666668,24463.08333333333,24245.50595238096,0,2431,28732,0.0846065499599763,-1371.0,8065.0,0.3580625110992719,0.0,0.1401172083111347,0,0,0.6319855301315166,0.2099714853538408,0,MODERATE,0.2289427420269456,0.6319855301315166,71.11,0.0598739894966998,1.0,1.0222830209123417,1.1408760744385236,Low
2026-04-18,1,22185,26701,20679,2371,6606,0,22126,0,160,1506,987,-762,-351,0,-442,demanddata_2026.csv,-744.0,993.0,-1044.0,-513.0,2951.0,2026-04-18 00:00:00,2026,4,18,0,0,5,Saturday,1,0.3305083947052339,0.0825183586816552,108,0.0,1.0,0.8660254037844387,-0.4999999999999998,22523.0,23044.0,20963.0,26170.33333333333,24445.1875,24249.14285714286,0,2371,28732,0.0825183586816552,-370.0,7342.0,0.3309294149463626,0.0,0.133011809249076,0,1,0.6253731202511238,0.2026700077767216,0,MODERATE,0.2313558762936637,0.6253731202511238,54.61,0.2119485172366052,0.82,1.0060136526167516,1.139385081563313,Very Low
2026-04-18,2,21956,26428,20412,2311,6606,0,22126,0,165,1509,991,-759,-351,0,-421,demanddata_2026.csv,-735.0,997.0,-1027.0,-514.0,3086.0,2026-04-18 00:30:00,2026,4,18,0,30,5,Saturday,1,0.3594458022902881,0.0804301674033341,108,0.0,1.0,0.8660254037844387,-0.4999999999999998,22185.0,22832.0,20510.0,25729.58333333333,24426.9375,24253.446428571428,0,2311,28732,0.0804301674033341,-310.0,7304.0,0.3326501798970716,0.0,0.1405474336202578,0,1,0.6253637700338267,0.1977231487082001,0,MODERATE,0.2516120616032017,0.6253637700338267,52.85,0.5353797699952547,0.82,1.005038465705927,1.1393829732385683,Very Low
2026-04-18,3,22055,26129,20378,2292,6606,0,22126,0,164,1508,991,-713,-351,0,-174,demanddata_2026.csv,-704.0,997.0,-954.0,-514.0,3098.0,2026-04-18 01:00:00,2026,4,18,1,0,5,Saturday,1,0.329839672292977,0.0797689068318658,108,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,21956.0,22726.0,20429.0,25271.0,24412.95833333333,24258.28571428572,0,2292,28732,0.0797689068318658,86.0,6906.0,0.3131120783460283,0.0,0.1404606456293072,0,1,0.6226256574757908,0.1998617471701373,0,MODERATE,0.2308877706050839,0.6226256574757908,54.35,0.2213156111901955,0.82,1.0013977679055153,1.1387655725647747,Very Low
2026-04-18,4,22276,26335,20607,2273,6606,0,22126,0,163,1508,991,-711,-351,0,-165,demanddata_2026.csv,-704.0,997.0,-951.0,-514.0,3049.0,2026-04-18 01:30:00,2026,4,18,1,30,5,Saturday,1,0.3409870369909927,0.0791076462603974,108,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,22055.0,22622.0,20697.0,24797.75,24405.75,24262.98511904762,0,2273,28732,0.0791076462603974,100.0,6892.0,0.3093773847465996,0.0,0.1368676213134623,0,1,0.6239425290801939,0.2046357902013307,0,MODERATE,0.2386909258936948,0.6239425290801939,60.71,0.0148572088941308,0.82,1.001625311518041,1.1390625060905617,Very Low
2026-04-18,5,21599,25885,20098,2275,6606,0,22126,0,165,1508,991,-817,-351,0,-140,demanddata_2026.csv,-756.0,997.0,-1043.0,-514.0,3134.0,2026-04-18 02:00:00,2026,4,18,2,0,5,Saturday,1,0.3145299222201053,0.0791772526363414,108,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,22276.0,22066.0,20277.0,24245.33333333333,24396.02083333333,24266.91964285714,0,2275,28732,0.0791772526363414,-125.0,7117.0,0.3294907407407407,0.0,0.1450925925925926,0,1,0.6228831261375087,0.1900112330424263,0,MODERATE,0.2201709455540737,0.6228831261375087,58.23,0.2623292808645545,0.82,1.0020316393975512,1.138823627638062,Very Low
2026-04-18,6,20882,25209,19571,2276,6606,0,22126,0,164,1508,991,-821,-351,0,-139,demanddata_2026.csv,-785.0,997.0,-1054.0,-513.0,3325.0,2026-04-18 02:30:00,2026,4,18,2,30,5,Saturday,1,0.3386311061002419,0.0792120558243135,108,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,21599.0,21422.0,19508.0,23633.25,24384.77083333333,24271.008928571428,0,2276,28732,0.0792120558243135,-167.0,7159.0,0.3428147296844323,0.0,0.1592204185222429,0,1,0.6200760346046276,0.1745225956968806,0,MODERATE,0.2370417742701693,0.6200760346046276,58.66,0.0600933226667969,0.82,1.0027142702351284,1.1381906733065406,Very Low
2026-04-18,7,20669,25470,19375,2257,6606,0,22126,0,159,1507,991,-913,-351,0,-70,demanddata_2026.csv,-1081.0,997.0,-1214.0,-513.0,3309.0,2026-04-18 03:00:00,2026,4,18,3,0,5,Saturday,1,0.3172029471841817,0.0785507952528451,108,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,20882.0,20445.0,18872.0,22974.75,24389.4375,24276.35714285714,0,2257,28732,0.0785507952528451,-647.0,7637.0,0.3694726656990807,0.0,0.1600870827285921,0,1,0.6242243835504114,0.1699213687030156,0,MODERATE,0.2220420630289271,0.6242243835504114,55.77,0.0042919899601857,0.82,1.010515765521725,1.1391260597743986,Very Low
2026-04-18,8,19917,24773,18646,2238,6606,0,22126,0,163,1508,991,-918,-351,0,-68,demanddata_2026.csv,-1114.0,997.0,-1228.0,-514.0,3072.0,2026-04-18 03:30:00,2026,4,18,3,30,5,Saturday,1,0.31324422957621,0.0778895346813768,108,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,20669.0,20059.0,18623.0,22354.916666666668,24386.479166666668,24280.20833333333,0,2238,28732,0.0778895346813768,-697.0,7689.0,0.3860327342102621,0.0,0.1542323526458479,0,1,0.6221345734990107,0.1536766611941588,0,MODERATE,0.219270960703347,0.6221345734990107,56.31,0.1790886159756086,0.82,1.0113284212807454,1.138654840967104,Very Low
2026-04-18,9,19577,24664,18368,2198,6606,0,22126,0,160,1508,991,-1070,-351,0,-110,demanddata_2026.csv,-1062.0,997.0,-1321.0,-513.0,3053.0,2026-04-18 04:00:00,2026,4,18,4,0,5,Saturday,1,0.3302157770947125,0.076497407162496,108,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,19917.0,19400.0,18397.0,21825.166666666668,24390.166666666668,24283.72023809524,0,2198,28732,0.076497407162496,-931.0,7923.0,0.4046889365614465,0.0,0.1559403411993053,0,1,0.6241857116040563,0.1463319796077076,0,MODERATE,0.2311510439662987,0.6241857116040563,53.89,0.1028184191456941,0.82,1.0151316502329613,1.1391173398678094,Very Low
2026-04-18,10,19390,24482,18179,2157,6606,0,22126,0,163,1509,991,-1076,-351,0,-113,demanddata_2026.csv,-1047.0,997.0,-1329.0,-513.0,3285.0,2026-04-18 04:30:00,2026,4,18,4,30,5,Saturday,1,0.3047077444679997,0.0750704764556433,108,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,19577.0,19416.0,18024.0,21370.08333333333,24389.625,24287.78571428572,0,2157,28732,0.0750704764556433,-932.0,7926.0,0.408746325614976,0.0,0.1694084884740343,0,1,0.62456373725606,0.1422924047351594,0,MODERATE,0.2132954211275997,0.62456373725606,58.4,0.2272990169935147,0.82,1.0151479033481416,1.1392025786179747,Very Low
2026-04-18,11,19380,24788,18140,2108,6606,0,22126,0,168,1509,991,-1069,-351,0,-493,demanddata_2026.csv,-938.0,997.0,-1375.0,-514.0,3270.0,2026-04-18 05:00:00,2026,4,18,5,0,5,Saturday,1,0.3394809794580422,0.0733651202450144,108,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998,19390.0,19875.0,18306.0,21034.08333333333,24379.3125,24290.98214285714,0,2108,28732,0.0733651202450144,-1243.0,8237.0,0.4250038697693617,0.0,0.1687219441721273,0,1,0.6289999084079498,0.1420763846884991,0,MODERATE,0.2376366856206295,0.6289999084079498,56.42,0.1462815891307729,0.82,1.020202622169249,1.1402028643988509,Very Low
2026-04-18,12,19347,24733,18103,2058,6606,0,22126,0,173,1509,991,-1068,-351,0,-508,demanddata_2026.csv,-894.0,997.0,-1378.0,-514.0,3249.0,2026-04-18 05:30:00,2026,4,18,5,30,5,Saturday,1,0.325949259404703,0.0716249608464135,108,0.9659258262890684,0.2588190451025207,0.8660254037844387,-0.4999999999999998,19380.0,20309.0,18327.0,20769.416666666668,24359.27083333333,24294.01785714286,0,2058,28732,0.0716249608464135,-1216.0,8210.0,0.4243332644200951,0.0,0.1679243332644201,0,1,0.6298976304667675,0.14136351853452,0,MODERATE,0.2281644815832921,0.6298976304667675,56.13,0.0183816043236732,0.82,1.019763788059378,1.1404052863929235,Very Low
2026-04-18,13,20237,25004,18926,2053,6606,39,22126,0,173,1509,991,-902,-351,0,-503,demanddata_2026.csv,-507.0,997.0,-1317.0,-514.0,3083.0,2026-04-18 06:00:00,2026,4,18,6,0,5,Saturday,1,0.2955965075160233,0.0728082692374621,108,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,19347.0,21844.0,19337.0,20607.08333333333,24325.791666666668,24296.696428571428,0,2092,28732,0.0728082692374621,-597.0,7591.0,0.3750864709951576,0.0,0.1523371874691175,0,0,0.6260651865716613,0.1605893026872893,0,LOW,0.2069175552612163,0.6260651865716613,79.22,0.1094119726149115,1.08,1.0097031097627045,1.139541131471253,Moderate
2026-04-18,14,20704,25367,19291,2047,6606,513,22126,0,174,1509,991,-896,-351,0,-503,demanddata_2026.csv,-429.0,996.0,-1296.0,-514.0,3138.0,2026-04-18 06:30:00,2026,4,18,6,30,5,Saturday,1,0.3291916818608623,0.0890961612083666,108,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,20237.0,23104.0,20005.0,20502.75,24275.791666666668,24298.776785714286,0,2560,28732,0.0890961612083666,-493.0,7485.0,0.3615068823955566,0.0,0.1515575947838686,0,0,0.6155841205597974,0.1706774388663268,0,MODERATE,0.2304341773026036,0.6155841205597974,75.74,0.1029703632534415,1.08,1.0080127857839418,1.137177818393121,Moderate
2026-04-18,15,21487,25357,20008,1983,6606,1572,22126,0,173,1509,990,-627,-351,0,-801,demanddata_2026.csv,-52.0,997.0,-852.0,-514.0,2982.0,2026-04-18 07:00:00,2026,4,18,7,0,5,Saturday,1,0.524312620951652,0.1237253332405248,108,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,20704.0,25705.0,20945.0,20455.416666666668,24187.916666666668,24300.38988095238,0,3555,28732,0.1237253332405248,299.0,6693.0,0.31147617274758,0.0,0.1387751303052866,0,0,0.5886530949401865,0.1875918085198306,1,MODERATE,0.6670188346661563,0.5886530949401865,69.42,0.0969129868748722,1.08,1.0048596814389426,1.1311053020114588,Low
2026-04-18,16,21383,25143,19884,1918,6606,2858,22126,0,170,1510,991,-616,-397,0,-813,demanddata_2026.csv,-31.0,997.0,-719.0,-514.0,2734.0,2026-04-18 07:30:00,2026,4,18,7,30,5,Saturday,1,0.5347758994099687,0.1662200257543591,108,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,21487.0,26598.0,22151.0,20381.0,24079.27083333333,24298.104166666668,0,4776,28732,0.1662200257543591,408.0,6588.0,0.308080808080808,0.0,0.1278526000748223,0,0,0.5584943773884932,0.1853452000345632,1,MODERATE,0.6743431295869781,0.5584943773884932,76.97,0.0683284310915246,1.08,1.0066312709936072,1.1243049926222306,Moderate
2026-04-18,17,21568,24711,19952,1983,6606,4152,22126,0,173,1509,990,-364,-452,0,-788,demanddata_2026.csv,-353.0,998.0,763.0,-513.0,2661.0,2026-04-18 08:00:00,2026,4,18,8,0,5,Saturday,1,0.4987693774127926,0.2135175582083318,108,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,21383.0,27994.0,24105.0,20378.416666666668,23945.39583333333,24290.55357142857,0,6135,28732,0.2135175582083318,1790.0,6730.0,0.3120218832583801,0.0,0.1233715054012703,0,0,0.52967602256805,0.1893415708977793,1,MODERATE,0.6491385641889548,0.52967602256805,70.69,0.0662248827015963,1.08,1.029093076172933,1.1178069136329083,Low
2026-04-18,18,20746,24005,19154,2048,6606,5487,22126,0,246,1509,966,-343,-452,0,-787,demanddata_2026.csv,-418.0,998.0,941.0,-513.0,3163.0,2026-04-18 08:30:00,2026,4,18,8,30,5,Saturday,1,0.4894438876498175,0.2622420213691574,108,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,21568.0,27863.0,24500.0,20367.08333333333,23797.125,24279.38095238096,0,7535,28732,0.2622420213691574,1901.0,6927.0,0.3338795970501759,0.0,0.1524557767388056,0,0,0.4905001727184527,0.1715847230623002,1,MODERATE,0.6426107213548722,0.4905001727184527,71.84,0.1107633842476359,1.08,1.0308971719579587,1.108973384849512,Low
2026-04-18,19,20299,23895,18591,2072,6606,6848,22126,0,486,1508,59,811,-452,0,-915,demanddata_2026.csv,-730.0,998.0,1370.0,-513.0,3418.0,2026-04-18 09:00:00,2026,4,18,9,0,5,Saturday,1,0.4958195531168429,0.3104444367104026,108,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,20746.0,27787.0,25246.0,20336.25,23641.125,24264.65773809524,0,8920,28732,0.3104444367104026,2136.0,7356.0,0.3623645320197044,0.0,0.1683743842364532,0,0,0.4558160564992021,0.1619286269765834,1,MODERATE,0.6470736871817899,0.4558160564992021,71.25,0.4366020393971912,1.08,1.034716654025355,1.101152670298949,Low
2026-04-18,20,19473,23534,17705,2095,6606,7982,22126,0,876,1508,-1,1028,-452,0,-918,demanddata_2026.csv,-800.0,998.0,1399.0,-514.0,3730.0,2026-04-18 09:30:00,2026,4,18,9,30,5,Saturday,1,0.4532787335768646,0.3507117251940277,108,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,20299.0,27145.0,24858.0,20299.25,23481.291666666668,24248.63095238096,0,10077,28732,0.3507117251940277,2248.0,7618.0,0.3911882510013351,0.0,0.1915374345280887,0,0,0.4183624684210298,0.1440853711224401,1,MODERATE,0.6172951135038052,0.4183624684210298,71.0,0.0217688950560367,1.08,1.0365370029255607,1.0927074840528257,Low
2026-04-18,21,18784,23060,17047,2134,6606,9143,22126,0,1105,1507,-1,577,-452,0,-515,demanddata_2026.csv,-1190.0,998.0,1399.0,-513.0,3815.0,2026-04-18 10:00:00,2026,4,18,10,0,5,Saturday,1,0.2161872053135428,0.3924755507604496,108,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,19473.0,26373.0,24471.0,20233.166666666668,23323.1875,24231.70535714286,0,11277,28732,0.3924755507604496,1810.0,7152.0,0.3807293052967793,0.0,0.2030875698695768,0,0,0.3713428668993458,0.1292015899075434,0,LOW,0.1513310437194799,0.3713428668993458,56.84,0.2953597092839893,0.95,1.0294181384765413,1.0821053144758996,Very Low
2026-04-18,22,18433,22708,16717,2173,6606,9315,22126,0,1071,1508,-1,523,-452,0,-499,demanddata_2026.csv,-1239.0,998.0,1393.0,-513.0,3645.0,2026-04-18 10:30:00,2026,4,18,10,30,5,Saturday,1,0.2073000890443413,0.3998190234225455,108,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,18784.0,25590.0,23672.0,20153.416666666668,23174.08333333333,24216.11309523809,0,11488,28732,0.3998190234225455,1718.0,7126.0,0.3865682977107518,0.0,0.1977324509059347,0,0,0.3592903869018318,0.1216192862697658,0,LOW,0.1451100623310389,0.3592903869018318,60.95,0.0161191322717933,0.95,1.0279228518799437,1.0793876726282283,Very Low
2026-04-18,23,17649,22097,15967,2178,6606,10241,22126,0,958,1508,-2,3,-452,0,-783,demanddata_2026.csv,-1239.0,998.0,1161.0,-514.0,3874.0,2026-04-18 11:00:00,2026,4,18,11,0,5,Saturday,1,0.194599757729341,0.4322207914244945,108,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,18433.0,24992.0,22677.0,20009.166666666668,23021.104166666668,24201.14880952381,0,12419,28732,0.4322207914244945,680.0,6660.0,0.3773371104815864,0.0,0.2194900849858357,0,0,0.3132492873745355,0.1046833146115959,0,LOW,0.1362198304105387,0.3132492873745355,56.93,0.1629703546036911,0.95,1.0110521183226786,1.0690061396313693,Very Low
2026-04-18,24,17430,21853,15796,2183,6606,10617,22126,0,920,1508,-4,0,-452,0,-794,demanddata_2026.csv,-1239.0,998.0,1143.0,-514.0,4002.0,2026-04-18 11:30:00,2026,4,18,11,30,5,Saturday,1,0.2077692338800743,0.4454808060418334,108,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,17649.0,24919.0,21913.0,19849.416666666668,22865.08333333333,24187.80654761905,0,12800,28732,0.4454808060418334,646.0,6652.0,0.3816189547358155,0.0,0.2295909586369112,0,0,0.2976449841719421,0.0999524755897347,0,LOW,0.145438463716052,0.2976449841719421,54.47,0.1052256407353173,0.95,1.0104995124065446,1.065487618348126,Very Low
2026-04-18,25,17528,21734,15914,2308,6606,10799,22126,0,926,1507,-4,417,-452,0,-571,demanddata_2026.csv,-1239.0,997.0,1089.0,-514.0,4410.0,2026-04-18 12:00:00,2026,4,18,12,0,5,Saturday,1,0.1775796112119799,0.456165384749243,108,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,17430.0,24620.0,20809.0,19623.666666666668,22717.33333333333,24178.041666666668,0,13107,28732,0.456165384749243,1230.0,6790.0,0.3873580923041816,0.0,0.2515830908779736,0,0,0.2925860954871798,0.1020694720470059,0,LOW,0.1243057278483859,0.2925860954871798,58.17,0.1833487639706474,0.95,1.0199913316719038,1.0643469197039253,Very Low
2026-04-18,26,17502,21719,15991,2432,6606,11052,22126,0,944,1508,-4,471,-452,0,-564,demanddata_2026.csv,-1239.0,998.0,1083.0,-514.0,4707.0,2026-04-18 12:30:00,2026,4,18,12,30,5,Saturday,1,0.1938891408835636,0.4692861866146939,108,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,17528.0,24582.0,19579.0,19356.83333333333,22569.83333333333,24171.86011904762,0,13484,28732,0.4692861866146939,1287.0,6833.0,0.3903902188196309,0.0,0.2689253270867851,0,0,0.2817355867076367,0.1015078199256891,0,LOW,0.1357223986184945,0.2817355867076367,54.72,0.0864299539487063,0.95,1.0209177592371872,1.0619003031790364,Very Low
